48892722697;GORSKI;FILIP
89661820000;DUDEK;ZUZANNA
80472277544;KOWALSKI;MAJA
46651669337;WIECZOREK;SZYMON
67270425685;WITKOWSKI;AMELIA
30292395645;PAWLAK;HANNA
43091230237;PIOTROWSKI;ALEKSANDER
62411271594;KROL;KACPER
22650193200;KROL;WIKTORIA
98320215178;MAZUR;JAN
79701438940;SZYMANSKI;LENA
53311319954;KAMINSKI;BARTOSZ
41672050100;WALCZA;NIKOLA
86020321431;MAZUR;FILIP
70913093558;NOWICKI;WIKTOR
79040821706;JABLONSKI;ZOFIA
25300670579;PAWLOWSK;SZYMON
11472359626;JAWORSKI;MARIA
62121030896;PAWLAK;WOJCIECH
41660195747;ZAJAC;ALICJA
29851283956;WOZNIAK;WOJCIECH
85470503059;MAJEWSKI;MIKOLAJ
09271226124;KOWALSKI;ANNA
19231369282;ZIELINSKI;AMELIA
35072230468;SZYMANSKI;AMELIA
95302306161;WOZNIAK;ANNA
06113063585;WOJCIECHOWSKI;JULIA
25300283744;KWIATKOWSKI;AMELIA
74501918146;MAZUR;EMILIA
50101856028;STEPIEN;EMILIA
36021341431;KOZLOWSKI;FILIP
63320360234;PAWLOWSK;MICHAL
19290212310;KOWALCZYK;KACPER
18510238651;ZAJAC;JAN
55041485048;JAWORSKI;OLIWIA
95302997567;KOWALSKI;MAJA
78901568389;PAWLAK;ALEKSANDRA
88040512095;WALCZA;PIOTR
68513015278;DUDEK;IGOR
51822753348;KOZLOWSKI;MAJA
20921361754;ADAMCZYK;MATEUSZ
21480119363;KAMINSKI;ALICJA
13902253311;NOWICKI;KACPER
88300515222;KWIATKOWSKI;ANNA
82862887513;ADAMCZYK;ALEKSANDER
99481605161;NOWAK;NATALIA
81702571876;ZIELINSKI;FILIP
26700381168;KOWALSKI;ZUZANNA
61081184782;WOJCIK;OLIWIA
14621986689;KOWALSKI;HANNA
69031454419;NOWICKI;WOJCIECH
05120778053;ADAMCZYK;JAKUB
56270833244;KOWALCZYK;EMILIA
79221720596;KOWALSKI;SZYMON
00470734636;MALINOWSKI;SZYMON
00042598583;WOZNIAK;ANNA
04501337160;WALCZA;HANNA
25263066143;WALCZA;NADIA
67301603990;MALINOWSKI;JAN
86830437388;WISNIEWSKI;EMILIA
36281987747;ADAMCZYK;WIKTORIA
72412092717;PAWLAK;FRANCISZEK
79072152128;NOWICKI;HANNA
99491962311;KAMINSKI;WOJCIECH
55081100523;NOWAK;MARIA
78700189086;WIECZOREK;ALICJA
22622736486;KWIATKOWSKI;ALEKSANDRA
41071038624;DUDEK;MARIA
02631520388;KOWALSKI;NIKOLA
36902975089;PAWLAK;ANNA
30491172908;OLSZEWSKI;ZUZANNA
76412574730;MAZUR;MARCEL
12911778985;LEWANDOWSKI;ZUZANNA
75680700546;PAWLOWSK;ZOFIA
27100935991;KAMINSKI;FILIP
36821945844;KACZMAREK;ALICJA
39502157507;ADAMCZYK;MARIA
19090217753;WIECZOREK;MARCEL
99020442046;ZIELINSKI;NADIA
74411557345;KOZLOWSKI;ALICJA
57242835125;STEPIEN;ALICJA
62070476529;KOWALSKI;ANTONINA
97282625876;OLSZEWSKI;MATEUSZ
95821765225;WITKOWSKI;NADIA
08242883489;WROBEL;ZOFIA
15511613069;JABLONSKI;LENA
71051240123;RUTKOWSKI;ANTONINA
34612306870;MAJEWSKI;IGOR
98051861501;WALCZA;EMILIA
38421739133;NOWICKI;WIKTOR
10000000000;WIECZOREK;AMELIA
35011022499;JAWORSKI;ADAM
06892030767;KOWALSKI;NIKOLA
13271648035;WALCZA;MATEUSZ
48710894100;MICHALSKI;OLIWIA
99880885643;KROL;OLIWIA
05633054163;KOWALCZYK;LENA
08283022401;NOWAK;AMELIA
77461143070;KAMINSKI;IGOR
51432392173;WISNIEWSKI;FRANCISZEK
77260367451;MALINOWSKI;KACPER
82890123456;KOWALCZYK;FRANCISZEK
83490692777;WOZNIAK;MATEUSZ
09231063194;ZAJAC;MIKOLAJ
56870971744;GORSKI;EMILIA
90702270678;STEPIEN;ALEKSANDER
55101986531;GRABOWSKI;MIKOLAJ
83451239964;RUTKOWSKI;HANNA
43890286288;PAWLOWSK;ALEKSANDRA
84050740167;SZYMANSKI;ALICJA
23211617717;LEWANDOWSKI;BARTOSZ
59082468138;DABROWSKI;MARCEL
29290437338;GRABOWSKI;BARTOSZ
26420327800;SIKORA;JULIA
87040449011;GRABOWSKI;WOJCIECH
57820480200;KRAWCZYK;WIKTORIA
28071862150;SIKORA;MATEUSZ
42421247679;KAMINSKI;ANTONI
91690504905;GRABOWSKI;ANNA
86522769036;RUTKOWSKI;SZYMON
50010938341;LEWANDOWSKI;ANTONINA
18901724901;GRABOWSKI;LENA
01948283905;JANKOWSKI;JULIA
73252733646;SZYMANSKI;WIKTORIA
73241835980;WROBEL;EMILIA
97242592958;STEPIEN;BARTOSZ
82820528469;ADAMCZYK;NADIA
14512344008;MALINOWSKI;OLIWIA
58621301668;PIOTROWSKI;NIKOLA
38252622040;NOWICKI;ANTONINA
26660798008;WIECZOREK;WIKTORIA
45712429226;KACZMAREK;ALEKSANDRA
44231448321;DABROWSKI;NATALIA
85042143360;KWIATKOWSKI;ZOFIA
06862978774;PIOTROWSKI;MIKOLAJ
75720629244;RUTKOWSKI;ANTONINA
51411965550;DABROWSKI;MIKOLAJ
59692119156;NOWAK;PIOTR
67231819405;WALCZA;NADIA
81681514266;RUTKOWSKI;JULIA
19640938455;NOWICKI;WIKTOR
14432105255;DABROWSKI;JAKUB
96830169172;ZIELINSKI;MIKOLAJ
47520928351;WALCZA;MARCEL
86700426937;LEWANDOWSKI;ADAM
74662144211;LEWANDOWSKI;FRANCISZEK
48651724881;KAMINSKI;WIKTORIA
32422420816;WIECZOREK;MIKOLAJ
82871545008;WIECZOREK;OLIWIA
39461877223;KROL;NATALIA
81320640417;WROBEL;FRANCISZEK
86422272164;LEWANDOWSKI;ZUZANNA
62433000987;NOWICKI;LENA
33212825758;WALCZA;JAN
77061156630;KRAWCZYK;ALEKSANDER
00302648658;GORSKI;JAKUB
40451698771;WOZNIAK;FILIP
23121126088;STEPIEN;ANNA
11901996411;WALCZA;ALEKSANDER
00022263487;JAWORSKI;MARIA
99060777762;RUTKOWSKI;ALICJA
41502049960;PAWLAK;OLIWIA
56242861321;KROL;EMILIA
23041643313;NOWICKI;JAN
22322634068;DABROWSKI;ZOFIA
60692639238;NOWICKI;MATEUSZ
28262905217;JAWORSKI;KACPER
43621433839;SIKORA;BARTOSZ
88663188909;JABLONSKI;OLIWIA
42120618961;ZIELINSKI;NIKOLA
54890152802;STEPIEN;ALEKSANDRA
21322094708;MALINOWSKI;AMELIA
23041178589;SZYMANSKI;NATALIA
46521114121;MICHALSKI;ZOFIA
04712750286;GORSKI;NADIA
99082068228;MAZUR;MARIA
19052311178;KOWALSKI;KACPER
79271376228;NOWICKI;LENA
53852438473;LEWANDOWSKI;WIKTOR
95880102922;WOJCIECHOWSKI;ANNA
92252374048;LEWANDOWSKI;AMELIA
57030498833;JAWORSKI;MICHAL
87222321425;ZAJAC;ZOFIA
61852836764;WOZNIAK;WIKTORIA
64722058334;NOWAKOWSKI;WOJCIECH
37520168983;WISNIEWSKI;NATALIA
21281107736;STEPIEN;ADAM
38812336422;RUTKOWSKI;AMELIA
17461156874;ADAMCZYK;MATEUSZ
82901092094;GORSKI;ADAM
36691937080;PAWLOWSK;ANTONINA
48092739273;KRAWCZYK;MATEUSZ
81212276890;MAJEWSKI;MIKOLAJ
39051301297;KACZMAREK;WIKTOR
64121088374;WOZNIAK;MARCEL
68642953056;JABLONSKI;FILIP
83922214735;DUDEK;KACPER
30860484256;WISNIEWSKI;WOJCIECH
44090704501;PAWLOWSK;ALICJA
53511609842;NOWAK;ZUZANNA
65811480944;MAZUR;AMELIA
88030385568;KOWALCZYK;EMILIA
56100345640;WROBEL;ALICJA
06070583070;JAWORSKI;MICHAL
30032477714;KWIATKOWSKI;FRANCISZEK
20430939769;KWIATKOWSKI;JULIA
76711392648;NOWICKI;HANNA
17321576192;KWIATKOWSKI;JAKUB
91460434618;WISNIEWSKI;MARCEL
55220276320;WROBEL;ALICJA
28710399393;JAWORSKI;MARCEL
73030600856;MAJEWSKI;FRANCISZEK
01092861412;MAZUR;JAKUB
52241102809;MAZUR;ALEKSANDRA
93041119783;WISNIEWSKI;ZOFIA
83883155597;PAWLOWSK;MIKOLAJ
77081809158;WOJCIK;MARCEL
13022734743;KOZLOWSKI;NATALIA
88302777606;JAWORSKI;OLIWIA
59710312808;WOJCIECHOWSKI;NIKOLA
10502632531;MALINOWSKI;MIKOLAJ
12672735269;KACZMAREK;AMELIA
25662039249;WOJCIECHOWSKI;ANNA
64851854142;GRABOWSKI;JULIA
88432676734;MALINOWSKI;ADAM
88882862417;WOJCIK;ANTONI
66682559221;SIKORA;NADIA
38442520435;DABROWSKI;JAN
21882083088;SIKORA;MAJA
67892630937;MICHALSKI;IGOR
89481662570;OLSZEWSKI;ANTONI
83693086076;WITKOWSKI;MICHAL
34640271614;SZYMANSKI;FRANCISZEK
30250313753;WALCZA;ADAM
66070607057;KAMINSKI;IGOR
16431180815;WOJCIECHOWSKI;WIKTOR
43682010158;KOZLOWSKI;PIOTR
31672460485;ZAJAC;NIKOLA
28053122872;MAJEWSKI;IGOR
07323172991;KOWALSKI;IGOR
76071954041;KRAWCZYK;MAJA
39522584183;WIECZOREK;ALEKSANDRA
72680579749;PAWLOWSK;ALICJA
60492892527;KOWALCZYK;MAJA
31231289757;MAJEWSKI;JAKUB
82441297054;NOWAKOWSKI;KACPER
02322355790;DUDEK;BARTOSZ
12122492843;WROBEL;ZUZANNA
86212160660;NOWICKI;MAJA
50121351495;GORSKI;MIKOLAJ
88062709109;WOZNIAK;ZOFIA
62113041378;MAJEWSKI;JAN
64230638000;PIOTROWSKI;ALEKSANDRA
20460500216;DUDEK;MATEUSZ
69881843450;NOWICKI;IGOR
43230283984;NOWAK;OLIWIA
45621387699;WOZNIAK;ADAM
05683118921;MICHALSKI;MAJA
36252607915;GORSKI;FILIP
15682202929;STEPIEN;HANNA
19061098002;ZAJAC;LENA
64622706166;WITKOWSKI;ALICJA
50122038333;KROL;ADAM
67422435687;JANKOWSKI;WIKTORIA
80811730196;KOWALCZYK;ADAM
33811020855;WOJCIECHOWSKI;WIKTOR
15092624386;KROL;NADIA
97723081012;PAWLAK;MATEUSZ
92101599718;KOWALCZYK;MIKOLAJ
44892064144;KRAWCZYK;ANNA
78030959795;RUTKOWSKI;WOJCIECH
24840584151;WROBEL;SZYMON
97812282386;DUDEK;WIKTORIA
55010263754;PIOTROWSKI;WIKTOR
69432995685;OLSZEWSKI;ZOFIA
80920400634;PAWLAK;BARTOSZ
84281385430;MAJEWSKI;MIKOLAJ
56281306687;WITKOWSKI;ALEKSANDRA
63221963600;SIKORA;LENA
33112526113;KAMINSKI;MARCEL
31440244338;JANKOWSKI;ALEKSANDER
