23303038170;ZAJAC;IGOR
10432720304;SZYMANSKI;ALICJA
26911436734;KWIATKOWSKI;JAN
97110942483;MALINOWSKI;ANNA
99900660285;DUDEK;ANNA
61460191271;KROL;JAKUB
74010386898;LEWANDOWSKI;WOJCIECH
38821035156;ZAJAC;ANTONI
47513060433;WOJCIK;MIKOLAJ
84101506560;WIECZOREK;HANNA
66272616855;MICHALSKI;JAN
61281218207;KACZMAREK;ZOFIA
92092781532;LEWANDOWSKI;PIOTR
57810500646;KOWALCZYK;LENA
76442249646;WOZNIAK;ALICJA
98880182651;KROL;SZYMON
17270993165;WROBEL;ZOFIA
57221580284;LEWANDOWSKI;JULIA
62911883855;ZIELINSKI;MICHAL
18410332505;PAWLAK;OLIWIA
65710474950;WISNIEWSKI;MATEUSZ
51871270595;NOWAKOWSKI;JAKUB
25672872647;KROL;MARIA
74680924154;DUDEK;FILIP
79092666078;WIECZOREK;MATEUSZ
29490313306;WOZNIAK;ALEKSANDRA
80620663531;WIECZOREK;KACPER
62722127153;SIKORA;MATEUSZ
92410473239;JABLONSKI;JAN
70260894651;NOWAK;JAN
37922142448;STEPIEN;JULIA
12112519712;KROL;MATEUSZ
15232966312;PAWLOWSK;JAN
92672393474;DUDEK;MIKOLAJ
25900923194;SIKORA;IGOR
84460321235;PIOTROWSKI;FILIP
93481341357;MAZUR;WOJCIECH
84810737284;STEPIEN;MAJA
17881188817;DUDEK;MARCEL
54110355664;WITKOWSKI;ALICJA
19611124762;WITKOWSKI;ANNA
90440974449;KOWALCZYK;ALEKSANDRA
94490674069;KROL;NIKOLA
85831694969;GRABOWSKI;ALICJA
52712850437;WOJCIK;JAKUB
66902087491;WOZNIAK;IGOR
48062689858;ZIELINSKI;IGOR
69101343319;KOZLOWSKI;WOJCIECH
84662984669;KACZMAREK;NIKOLA
65210120665;KOWALCZYK;ALEKSANDRA
90261567446;JANKOWSKI;MARIA
19710177573;JABLONSKI;IGOR
58672470485;MICHALSKI;OLIWIA
66212619012;PAWLOWSK;ADAM
45322853974;WALCZA;ADAM
50521394935;WALCZA;IGOR
72820333495;WOJCIECHOWSKI;FILIP
91461247459;WITKOWSKI;FILIP
18021149769;MAJEWSKI;MARIA
44422218308;ADAMCZYK;NIKOLA
18240268562;MAZUR;ANTONINA
34491554689;ADAMCZYK;ANTONINA
22822779197;JAWORSKI;ADAM
43112014679;MAJEWSKI;BARTOSZ
17882027308;PAWLAK;NADIA
94312076844;KOZLOWSKI;MARIA
83010398871;DABROWSKI;PIOTR
48860215998;MICHALSKI;MIKOLAJ
34273061844;ZIELINSKI;WIKTORIA
36831498664;WOJCIK;LENA
49272312877;ADAMCZYK;WOJCIECH
33681417650;WOZNIAK;SZYMON
37110862242;PIOTROWSKI;MAJA
31241177534;RUTKOWSKI;BARTOSZ
73101689728;KACZMAREK;ANTONINA
82460136730;ADAMCZYK;FRANCISZEK
61881405951;WOJCIK;ALEKSANDER
32120848521;WISNIEWSKI;ALEKSANDRA
42461475803;GORSKI;JULIA
13722757491;KOWALCZYK;WIKTOR
20031946148;ZAJAC;OLIWIA
47212651886;MALINOWSKI;NADIA
83710213531;MALINOWSKI;MIKOLAJ
13711814240;NOWAK;MARIA
14490153188;NOWICKI;MARIA
